Files,Contact,Client,Site,Student,Status,Time,Money,Other,Academic,Accommodation,Completed
New,Outreach,ECA,Potterow,,,15/02/2013 00:00:00,,,,Tenancy;,TRUE
New,Outreach,ECA,Potterow,,,15/02/2013 00:00:00,,,,Tenancy;,TRUE
New,Outreach,ECA,Potterow,,,15/02/2013 00:00:00,,,,Tenancy;,TRUE
New,Outreach,ECA,Potterow,,,15/02/2013 00:00:00,,EUSA/TAP info ;,,,TRUE
New,Outreach,ECA,Potterow,,,15/02/2013 00:00:00,,EUSA/TAP info ;,,,TRUE
New,Outreach,ECA,Potterow,,,15/02/2013 00:00:00,,EUSA/TAP info ;,,,TRUE
New,Outreach,ECA,Potterow,,,15/02/2013 00:00:00,,EUSA/TAP info ;,,,TRUE
New,Outreach,ECA,Potterow,,,15/02/2013 00:00:00,,EUSA/TAP info ;,,,TRUE
New,Outreach,ECA,Potterow,,,15/02/2013 00:00:00,,EUSA/TAP info ;,,,TRUE
New,Outreach,ECA,Potterow,,,15/02/2013 00:00:00,,EUSA/TAP info ;,,,TRUE
New,Outreach,ECA,Potterow,,,15/02/2013 00:00:00,,EUSA/TAP info ;,,,TRUE
New,Outreach,ECA,Potterow,,,15/02/2013 00:00:00,,EUSA/TAP info ;,,,TRUE
New,Outreach,ECA,Potterow,,,15/02/2013 00:00:00,,EUSA/TAP info ;,,,TRUE
New,Outreach,ECA,Potterow,,,15/02/2013 00:00:00,,,,Council Tax;,TRUE
New,Outreach,ECA,Potterow,,,15/02/2013 00:00:00,Discretionary Fund;Funding;,,,,TRUE
New,Outreach,ECA,Potterow,,,15/02/2013 00:00:00,,Uni Info;,,,TRUE
New,Outreach,ECA,Potterow,,,15/02/2013 00:00:00,,C Card;,,,TRUE
New,Outreach,ECA,Potterow,,,15/02/2013 00:00:00,,Health;,,,TRUE
New,Outreach,ECA,Potterow,,,15/02/2013 00:00:00,,Consumer;,,,TRUE
New,Email,,Potterow,,Int'l,18/02/2013 00:00:00,,Health;,,,TRUE
New,Email,,Potterow,PG Taught,,18/02/2013 00:00:00,,EUSA/TAP info ;,,,TRUE
New,Email,,Potterow,UG,Int'l,18/02/2013 00:00:00,,,,Tenancy;,TRUE
New,Visit,,Potterow,UG,Home,18/02/2013 00:00:00,,,,Accom;,TRUE
New,Visit,,Potterow,,EU,18/02/2013 00:00:00,,,,Council Tax;,TRUE
New,Visit,,Potterow,,EU,18/02/2013 00:00:00,,,,Council Tax;,TRUE
Existing,Visit,GS Student,Potterow,PG Taught,Int'l,18/02/2013 00:00:00,,,Misconduct;,,FALSE
New,Phone,prospective student ,Kings Buildings,,Home,18/02/2013 11:10:27,,Uni Info;,,,TRUE
New,Visit,Little France,Potterow,UG,Home,18/02/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,GS Student,Potterow,UG,Home,18/02/2013 00:00:00,,Complaints;EUSA/TAP info ;,,,FALSE
New,Visit,GS Student,Potterow,UG,Home,18/02/2013 00:00:00,,Complaints;EUSA/TAP info ;,,,FALSE
Existing,Visit,,Potterow,,,18/02/2013 11:33:21,Discretionary Fund;Small Loans;,,,,FALSE
Existing,Visit,,Potterow,UG,Home,18/02/2013 00:00:00,,EUSA/TAP info ;,,,TRUE
New,Visit,,Potterow,,Home,18/02/2013 00:00:00,Discretionary Fund;,,,,FALSE
New,Visit,,Potterow,UG,EU,18/02/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,GS Student,Potterow,UG,Home,18/02/2013 00:00:00,,Health;,Progression;,,FALSE
Existing,Visit,GS Student,Potterow,UG,Home,18/02/2013 00:00:00,,,Withdrawal/Transfer;,,FALSE
Existing,Visit,GS Student,Potterow,UG,Home,18/02/2013 00:00:00,,,Complaint (Academic) ;,,FALSE
New,Visit,H'Rood Student,Potterow,PG Taught,Home,18/02/2013 12:26:03,,,Progression;,,FALSE
Existing,Visit,,Potterow,,,18/02/2013 00:00:00,,C Card;,,,FALSE
Existing,Visit,,Potterow,,,18/02/2013 00:00:00,,C Card;,,,FALSE
Existing,Email,GS Student,Potterow,Research,Home,18/02/2013 00:00:00,SAAS/SFE;Funding;,Uni Info;,Academic other;,,FALSE
New,Visit,,Potterow,,,18/02/2013 00:00:00,,,,Council Tax;,TRUE
Existing,Visit,,Potterow,,,18/02/2013 00:00:00,SAAS/SFE;,,,,TRUE
Existing,Email,GS Student,Potterow,Research,Home,18/02/2013 00:00:00,,,Academic other;,,FALSE
New,Visit,,Potterow,,Home,18/02/2013 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,,,18/02/2013 00:00:00,Funding;,,,,TRUE
New,,,Potterow,,,18/02/2013 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,,,18/02/2013 00:00:00,,Uni Info;,,,TRUE
New,Visit,,Potterow,UG,Home,18/02/2013 00:00:00,Discretionary Fund;SAAS/SFE;Funding;,,,,TRUE
New,Email,,Potterow,UG,EU,18/02/2013 00:00:00,SAAS/SFE;Funding;,,,,TRUE
Existing,Email,,Potterow,PG Taught,Home,18/02/2013 00:00:00,,,,Tenancy;,TRUE
Existing,Email,Little France,Potterow,UG,Home,18/02/2013 00:00:00,,,Academic other;,,TRUE
New,Phone,,Potterow,UG,Home,18/02/2013 00:00:00,,,,Tenancy;,TRUE
New,Visit,,Potterow,,Int'l,18/02/2013 15:07:05,,,,Accom;,TRUE
Existing,Email,Staff,Potterow,,,18/02/2013 00:00:00,,,Academic other;,,FALSE
New,Visit,,Potterow,UG,Home,18/02/2013 15:20:11,Discretionary Fund;,,,,TRUE
New,Visit,,Potterow,UG,Home,18/02/2013 00:00:00,Small Loans;,,,,TRUE
New,Visit,,Potterow,UG,Home,18/02/2013 00:00:00,Funding;,,,,TRUE
New,Visit,,Potterow,UG,Home,18/02/2013 00:00:00,Discretionary Fund;Funding;,Uni Info;Complaints;,,,TRUE
New,Visit,,Potterow,UG,Home,18/02/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,ECA,Potterow,UG,Home,18/02/2013 00:00:00,,,Change of Program;,,FALSE
New,Visit,,Potterow,UG,Home,18/02/2013 00:00:00,Funding;,,,Tenancy;,TRUE
Existing,Visit,,Potterow,UG,Home,18/02/2013 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,UG,Home,18/02/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,,Potterow,UG,Home,18/02/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Email,,Potterow,,Home,18/02/2013 00:00:00,,,,Tenancy;,TRUE
New,Visit,,Potterow,UG,Home,18/02/2013 00:00:00,,Consumer;,,,TRUE
Existing,Email,,Potterow,UG,Home,18/02/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,,Potterow,UG,Home,18/02/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,,Potterow,UG,Home,18/02/2013 00:00:00,Discretionary Fund;,C Card;,,,TRUE
New,Visit,,Potterow,UG,Home,18/02/2013 00:00:00,Discretionary Fund;,C Card;,,,TRUE
New,Visit,,Potterow,UG,Home,18/02/2013 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,UG,Home,18/02/2013 00:00:00,Discretionary Fund;,,,,TRUE
Existing,Visit,,Potterow,UG,Home,18/02/2013 00:00:00,,C Card;,,,TRUE
New,Phone,H'Rood Student,Potterow,UG,Home,18/02/2013 00:00:00,,,Misconduct;,,FALSE
Existing,Email,Easter Bush,Potterow,UG,Int'l,18/02/2013 00:00:00,,Harrassment;,Complaint (Academic) ;,,FALSE
New,Email,Staff,Potterow,,,18/02/2013 00:00:00,,,Withdrawal/Transfer;,,FALSE
Existing,Email,Staff,Potterow,,,18/02/2013 00:00:00,,,Withdrawal/Transfer;,,FALSE
Existing,Email,Easter Bush,Potterow,UG,Int'l,19/02/2013 09:03:47,,Harrassment;,Complaint (Academic) ;,,FALSE
Existing,Phone,Staff,Potterow,,,19/02/2013 00:00:00,,,Interruption of Studies;,,FALSE
Existing,Email,Staff,Potterow,,,19/02/2013 00:00:00,,,Interruption of Studies;,,FALSE
Existing,Email,ECA,Potterow,Research,Int'l,19/02/2013 00:00:00,,,Progression;,,FALSE
New,Visit,,Potterow,,,19/02/2013 11:06:17,,Uni Info;,,,TRUE
New,Phone,,Potterow,,,19/02/2013 00:00:00,,Uni Info;,,,TRUE
New,Visit,,Potterow,,,19/02/2013 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,,,19/02/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,KB Student,Kings Buildings,Research,EU,19/02/2013 11:54:35,,Health;Personal;,,,TRUE
Existing,Phone,Little France,Potterow,Research,Int'l,19/02/2013 00:00:00,,Legal;,Complaint (Academic) ;,,FALSE
New,Visit,,Kings Buildings,PG Taught,Home,19/02/2013 00:00:00,,Uni Info;City Info;Employment;Tax/NI;,,Accom;Council Tax;Tenancy;,TRUE
New,Visit,,Kings Buildings,,,19/02/2013 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,,,19/02/2013 00:00:00,,,,Accom;Tenancy;,TRUE
New,Visit,,Potterow,,,19/02/2013 00:00:00,,,,Accom;Tenancy;,TRUE
New,Visit,,Kings Buildings,,Home,19/02/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,,Potterow,UG,Int'l,19/02/2013 13:16:25,,,,Council Tax;Tenancy;,TRUE
New,Visit,,Potterow,UG,Int'l,19/02/2013 13:16:25,,,,Council Tax;Tenancy;,TRUE
New,Visit,,Potterow,UG,Int'l,19/02/2013 13:16:25,,,,Council Tax;Tenancy;,TRUE
New,Visit,GS Student,Potterow,UG,Home,19/02/2013 00:00:00,,,,Tenancy;,TRUE
Existing,Visit,GS Student,Potterow,UG,Home,19/02/2013 14:51:06,,C Card;,,,TRUE
Existing,Visit,GS Student,Potterow,Research,Int'l,19/02/2013 00:00:00,Discretionary Fund;Small Loans;,Personal;,,,TRUE
New,Phone,Staff,Potterow,UG,Home,19/02/2013 00:00:00,Discretionary Fund;,Personal;,,,FALSE
Existing,Phone,,Potterow,UG,Home,19/02/2013 00:00:00,Discretionary Fund;SAAS/SFE;,,,,FALSE
New,Visit,,Potterow,UG,Home,19/02/2013 15:41:20,,Uni Info;,,Council Tax;,TRUE
New,Visit,,Potterow,UG,Home,19/02/2013 15:41:20,,Uni Info;,,Council Tax;,TRUE
New,Visit,,Potterow,UG,Home,19/02/2013 15:41:20,,Uni Info;,,Council Tax;,TRUE
New,Visit,,Potterow,UG,Home,19/02/2013 15:41:20,,Uni Info;,,Council Tax;,TRUE
New,Visit,,Potterow,UG,Home,19/02/2013 15:41:20,,Uni Info;,,Council Tax;,TRUE
New,Visit,,Potterow,UG,Home,19/02/2013 00:00:00,Small Loans;SAAS/SFE;Debt;Funding;,EUSA/TAP info ;,,,TRUE
Existing,Visit,,Potterow,UG,Home,19/02/2013 00:00:00,Discretionary Fund;Small Loans;,,,,TRUE
New,Visit,GS Student,Potterow,Research,Home,19/02/2013 00:00:00,,,,Council Tax;,TRUE
New,Visit,GS Student,Potterow,Research,Home,19/02/2013 00:00:00,,,,Council Tax;,TRUE
New,Visit,H'Rood Student,Potterow,UG,Home,19/02/2013 00:00:00,SAAS/SFE;,,,,FALSE
Existing,Email,GS Student,Potterow,UG,Home,19/02/2013 00:00:00,SAAS/SFE;,,,,FALSE
New,Visit,GS Student,Potterow,UG,Home,19/02/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,GS Student,Potterow,UG,Home,19/02/2013 00:00:00,SAAS/SFE;,,,,TRUE
Existing,Email,GS Student,Potterow,UG,Home,19/02/2013 16:33:46,,,Academic Appeal;,,FALSE
Existing,Email,GS Student,Potterow,PG Taught,EU,19/02/2013 00:00:00,,,Misconduct;,,FALSE
New,Email,GS Student,Potterow,PG Taught,Home,19/02/2013 00:00:00,,,Academic other;,,FALSE
New,Visit,Little France,Potterow,UG,Home,19/02/2013 00:00:00,Discretionary Fund;SAAS/SFE;Childcare;,,,,FALSE
Existing,Email,GS Student,Potterow,PG Taught,Home,19/02/2013 00:00:00,,,Academic other;,,FALSE
Existing,Email,Staff,Potterow,,,19/02/2013 00:00:00,,,Complaint (Academic) ;,,FALSE
Existing,Email,Easter Bush,Potterow,UG,Int'l,20/02/2013 09:08:08,,Harrassment;,Complaint (Academic) ;,,FALSE
Existing,Email,KB Student,Potterow,PG Taught,Home,20/02/2013 00:00:00,,,Academic other;,,FALSE
Existing,Email,,Potterow,,,20/02/2013 09:19:18,,Health;Personal;,,,TRUE
New,Email,,Potterow,PG Taught,EU,20/02/2013 00:00:00,Funding;,,,,FALSE
New,Visit,,Potterow,,,20/02/2013 11:09:08,,C Card;,,,TRUE
New,Phone,Staff,Potterow,,,20/02/2013 00:00:00,,Legal;,,,TRUE
New,Visit,,Potterow,,,20/02/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,,Potterow,,Home,20/02/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,,Potterow,,Home,20/02/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,Public,Potterow,,,20/02/2013 00:00:00,,Uni Info;,,,TRUE
New,Email,,Kings Buildings,PG Taught,EU,20/02/2013 12:05:55,Funding;,,,,FALSE
New,Email,GS Student,Potterow,UG,Home,20/02/2013 00:00:00,,Health;,Interruption of Studies;,,FALSE
Existing,Visit,,Potterow,,Home,20/02/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Email,,Kings Buildings,UG,Int'l,20/02/2013 00:00:00,,,,Accom;,TRUE
Existing,Email,GS Student,Potterow,UG,Home,20/02/2013 00:00:00,,Health;,Interruption of Studies;,,FALSE
Existing,Email,GS Student,Potterow,UG,Home,20/02/2013 00:00:00,,,Complaint (Academic) ;,,FALSE
Existing,Visit,,Potterow,,,20/02/2013 00:00:00,,C Card;,,,FALSE
New,Visit,KB Student,Kings Buildings,UG,Home,20/02/2013 00:00:00,,,,Accom;Tenancy;,TRUE
New,Visit,GS Student,Potterow,UG,Home,20/02/2013 00:00:00,,Harrassment;Health;,Complaint (Academic) ;,,FALSE
Existing,Visit,GS Student,Potterow,UG,Home,20/02/2013 00:00:00,,,Progression;,,FALSE
Existing,Phone,Easter Bush,Potterow,UG,Int'l,20/02/2013 00:00:00,,Harrassment;,Complaint (Academic) ;,,FALSE
Existing,Email,GS Student,Potterow,UG,Home,20/02/2013 00:00:00,,,Complaint (Academic) ;,,FALSE
Existing,Email,GS Student,Potterow,UG,Home,20/02/2013 00:00:00,,,Complaint (Academic) ;,,FALSE
Existing,Email,GS Student,Potterow,UG,Home,20/02/2013 14:46:10,SAAS/SFE;,,,,TRUE
New,Visit,,Potterow,UG,Home,20/02/2013 00:00:00,SAAS/SFE;,,,,TRUE
Existing,Email,,Potterow,UG,Home,20/02/2013 00:00:00,SAAS/SFE;,,,,FALSE
Existing,Email,GS Student,Potterow,UG,Home,20/02/2013 00:00:00,SAAS/SFE;,Personal;,,,FALSE
Existing,Phone,Little France,Potterow,Research,Int'l,20/02/2013 00:00:00,,Legal;,Complaint (Academic) ;,,FALSE
New,Visit,,Potterow,,,20/02/2013 00:00:00,,,,Tenancy;,TRUE
New,Visit,,Potterow,PG Taught,Int'l,20/02/2013 00:00:00,,Uni Info;,,,TRUE
Existing,Visit,,Potterow,,,20/02/2013 00:00:00,,C Card;,,,FALSE
Existing,Visit,,Potterow,,,20/02/2013 00:00:00,,C Card;,,,FALSE
New,Visit,,Potterow,,,20/02/2013 00:00:00,Discretionary Fund;,,,,FALSE
New,Visit,GS Student,Potterow,UG,Home,20/02/2013 00:00:00,Small Loans;,,,,TRUE
Existing,Email,GS Student,Potterow,UG,Home,20/02/2013 00:00:00,,,Misconduct;,,FALSE
New,Visit,,Potterow,UG,Home,20/02/2013 16:02:36,Small Loans;,,,,TRUE
New,Visit,,Potterow,UG,Int'l,20/02/2013 00:00:00,,Uni Info;Health;Tax/NI;Consumer;,,Tenancy;,TRUE
New,Visit,,Potterow,UG,Home,20/02/2013 00:00:00,Discretionary Fund;Small Loans;SAAS/SFE;Funding;,,,,TRUE
New,Visit,,Potterow,UG,,20/02/2013 00:00:00,,Uni Info;,,,TRUE
New,Email,,Potterow,UG,EU,20/02/2013 00:00:00,,,,Accom;,TRUE
New,Visit,,Potterow,UG,EU,20/02/2013 00:00:00,Discretionary Fund;,Uni Info;,,,TRUE
New,Email,prospective student ,Potterow,,,20/02/2013 00:00:00,,Uni Info;,Academic other;,,FALSE
New,Email,,Potterow,UG,Home,20/02/2013 00:00:00,,EUSA/TAP info ;,,Accom;Tenancy;,TRUE
New,Phone,Staff,Potterow,,,20/02/2013 00:00:00,,Harrassment;,Complaint (Academic) ;,,FALSE
Existing,Email,Staff,Potterow,,,20/02/2013 00:00:00,,Harrassment;,Complaint (Academic) ;,,FALSE
Existing,Visit,GS Student,Potterow,Research,Int'l,20/02/2013 00:00:00,,,Progression;,,FALSE
Existing,Visit,GS Student,Potterow,Research,Int'l,20/02/2013 00:00:00,,,Academic Appeal;,,FALSE
Existing,Email,GS Student,Potterow,UG,Home,21/02/2013 09:01:18,,Harrassment;,Complaint (Academic) ;,,FALSE
Existing,Email,GS Student,Potterow,UG,Home,21/02/2013 00:00:00,,,Progression;,,FALSE
Existing,Email,GS Student,Potterow,PG Taught,Home,21/02/2013 00:00:00,,,Academic other;,,FALSE
New,Email,GS Student,Potterow,Research,Home,21/02/2013 00:00:00,,Uni Info;,Academic other;,,FALSE
New,Email,,Potterow,UG,Home,21/02/2013 09:50:17,,City Info;Health;,,,TRUE
New,Phone,,Potterow,UG,Home,21/02/2013 00:00:00,,Health;,,,FALSE
New,Visit,,Potterow,,Int'l,21/02/2013 11:09:40,Small Loans;Debt;,,,,TRUE
Existing,Visit,,Potterow,,,21/02/2013 00:00:00,,C Card;,,,FALSE
Existing,Visit,GS Student,Potterow,UG,Home,21/02/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,Easter Bush,Potterow,UG,Home,21/02/2013 00:00:00,,,,Accom;Council Tax;Tenancy;,TRUE
New,Visit,Easter Bush,Potterow,UG,Home,21/02/2013 00:00:00,,,,Accom;Council Tax;Tenancy;,TRUE
New,Visit,,Potterow,,,21/02/2013 10:43:54,,,,Accom;,FALSE
New,Visit,,Potterow,,,21/02/2013 00:00:00,,,,Accom;,FALSE
New,Visit,,Potterow,,Home,21/02/2013 00:00:00,Discretionary Fund;Small Loans;,,,,TRUE
New,Visit,,Potterow,UG,Int'l,21/02/2013 00:00:00,,,,Accom;Tenancy;,TRUE
New,Visit,,Potterow,UG,Int'l,21/02/2013 00:00:00,,,,Accom;Tenancy;,TRUE
New,Email,,Potterow,,EU,21/02/2013 00:00:00,Funding;,,,,FALSE
New,Visit,Easter Bush,Potterow,UG,Home,21/02/2013 00:00:00,,Health;,Interruption of Studies;,,FALSE
Existing,Visit,Easter Bush,Potterow,UG,Home,21/02/2013 00:00:00,,,Change of Program;,,FALSE
New,Visit,,Potterow,,,21/02/2013 00:00:00,,EUSA/TAP info ;,,,FALSE
New,Phone,prospective student ,Potterow,,,21/02/2013 00:00:00,,Uni Info;,,,FALSE
New,Visit,,Potterow,PG Taught,Int'l,21/02/2013 00:00:00,Discretionary Fund;Funding;,Complaints;,,Accom;,FALSE
New,Email,,Potterow,Research,Int'l,21/02/2013 13:10:51,,,,Tenancy;,TRUE
New,Email,,Potterow,UG,Home,21/02/2013 00:00:00,,,,Tenancy;,TRUE
New,Email,,Potterow,UG,Home,21/02/2013 00:00:00,,,,Tenancy;,TRUE
New,Email,,Potterow,,Int'l,21/02/2013 00:00:00,,,,Tenancy;,TRUE
New,Visit,Staff,Potterow,,,21/02/2013 00:00:00,,,Academic other;,,FALSE
Existing,Visit,H'Rood Student,Potterow,UG,Home,21/02/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,,Potterow,UG,Int'l,21/02/2013 00:00:00,,Banks;Legal;,,,TRUE
Existing,Email,prospective student ,Potterow,,,21/02/2013 00:00:00,,Uni Info;,Academic other;,,FALSE
New,Visit,,Potterow,,,21/02/2013 00:00:00,,EUSA/TAP info ;,,,TRUE
Existing,Visit,,Potterow,,,21/02/2013 00:00:00,,C Card;,,,FALSE
Existing,Visit,,Potterow,,,21/02/2013 00:00:00,,C Card;,,,FALSE
New,Visit,,Potterow,UG,,21/02/2013 00:00:00,Funding;,,,,FALSE
New,Visit,,Potterow,UG,Home,21/02/2013 00:00:00,Discretionary Fund;Small Loans;Debt;,Legal;,,Accom;,FALSE
Existing,Visit,GS Student,Potterow,UG,Home,21/02/2013 00:00:00,,,,Council Tax;,TRUE
Existing,Visit,,Potterow,,Home,21/02/2013 00:00:00,Discretionary Fund;Small Loans;,,,,TRUE
Existing,Visit,,Potterow,,,21/02/2013 00:00:00,,C Card;,,,FALSE
New,Email,,Potterow,,,21/02/2013 00:00:00,Small Loans;,,,,TRUE
New,Phone,,Potterow,,Home,21/02/2013 00:00:00,Discretionary Fund;,,,,FALSE
New,Phone,,Potterow,,Int'l,21/02/2013 00:00:00,,,,Tenancy;,FALSE
Existing,Visit,GS Student,Potterow,UG,Home,21/02/2013 00:00:00,Discretionary Fund;,,,,FALSE
New,Visit,,Potterow,Research,Int'l,21/02/2013 15:58:18,,Uni Info;,,Council Tax;,TRUE
New,Visit,GS Student,Potterow,,Home,21/02/2013 00:00:00,SAAS/SFE;Funding;,,,,TRUE
Existing,Visit,,Potterow,,,21/02/2013 00:00:00,,C Card;,,,TRUE
Existing,Email,Staff,Potterow,,,21/02/2013 00:00:00,,,Academic Appeal;,,FALSE
New,Visit,GS Student,Potterow,PG Taught,Int'l,21/02/2013 00:00:00,,Uni Info;Health;,Progression;,,FALSE
Existing,Visit,GS Student,Potterow,PG Taught,Int'l,21/02/2013 00:00:00,,,Special Circumstances;,,FALSE
Existing,Email,H'Rood Student,Potterow,UG,Home,21/02/2013 00:00:00,,,Academic Appeal;,,FALSE
New,Visit,,Potterow,UG,Home,21/02/2013 16:32:10,Small Loans;,,,,TRUE
New,Visit,,Potterow,UG,Int'l,21/02/2013 00:00:00,,,,Tenancy;,TRUE
New,Visit,,Potterow,UG,EU,21/02/2013 00:00:00,SAAS/SFE;Funding;,,,,TRUE
New,Email,,Potterow,UG,,21/02/2013 00:00:00,,,,Accom;,TRUE
Existing,Visit,,Potterow,,Int'l,21/02/2013 00:00:00,,C Card;,,,TRUE
Existing,Email,Staff,Potterow,,,21/02/2013 00:00:00,,,Academic other;,,FALSE
Existing,Email,Staff,Potterow,,,22/02/2013 08:50:41,,,Academic other;,,FALSE
Existing,Email,Staff,Potterow,,,22/02/2013 00:00:00,,,Academic Appeal;,,FALSE
Existing,Email,H'Rood Student,Potterow,UG,Home,22/02/2013 00:00:00,,,Complaint (Academic) ;,,FALSE
Existing,Email,GS Student,Potterow,UG,EU,22/02/2013 00:00:00,,,Academic other;,,FALSE
New,Visit,,Potterow,UG,EU,22/02/2013 09:36:45,,,,Tenancy;,TRUE
New,Visit,,Potterow,UG,Home,22/02/2013 00:00:00,Discretionary Fund;,,,,TRUE
Existing,Visit,GS Student,Potterow,UG,Home,22/02/2013 00:00:00,,Health;,Complaint (Academic) ;,,FALSE
Existing,Visit,GS Student,Potterow,UG,Home,22/02/2013 00:00:00,,,Interruption of Studies;,,FALSE
Existing,Visit,GS Student,Potterow,UG,Home,22/02/2013 00:00:00,,,Special Circumstances;,,FALSE
New,Visit,,Potterow,UG,EU,22/02/2013 00:00:00,,,,Tenancy;,TRUE
New,Visit,,Potterow,UG,Home,22/02/2013 10:35:45,Discretionary Fund;Small Loans;,EUSA/TAP info ;,,,TRUE
New,Email,,Potterow,UG,Int'l,22/02/2013 00:00:00,,,,Tenancy;,TRUE
Existing,Visit,,Potterow,,,22/02/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,,Potterow,UG,EU,22/02/2013 00:00:00,,Health;,,,TRUE
New,Email,,Potterow,,Home,22/02/2013 11:23:19,,Uni Info;Disability;,,,TRUE
New,Visit,,Potterow,UG,Home,22/02/2013 11:23:58,,C Card;,,,TRUE
New,Email,,Potterow,Research,Int'l,22/02/2013 00:00:00,Discretionary Fund;Funding;,,,,TRUE
New,Visit,GS Student,Potterow,PG Taught,Home,22/02/2013 00:00:00,,Health;,Progression;,,FALSE
Existing,Visit,GS Student,Potterow,PG Taught,Home,22/02/2013 00:00:00,,,Complaint (Academic) ;,,FALSE
New,Visit,,Potterow,UG,Home,22/02/2013 00:00:00,,,,Accom;,TRUE
New,Phone,H'Rood Student,Potterow,,,22/02/2013 12:28:54,Discretionary Fund;Small Loans;,,,,TRUE
New,Phone,Staff,Potterow,,,22/02/2013 00:00:00,,EUSA/TAP info ;,,,TRUE
New,Visit,,Potterow,UG,Home,22/02/2013 12:33:43,,C Card;,,,TRUE
New,Visit,,Potterow,UG,,22/02/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,,Potterow,,EU,22/02/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Email,GS Student,Potterow,UG,Home,22/02/2013 00:00:00,,,Withdrawal/Transfer;,,FALSE
New,Visit,,Potterow,UG,Int'l,22/02/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,,Potterow,UG,,22/02/2013 00:00:00,Discretionary Fund;,,,,FALSE
New,Visit,,Potterow,,EU,22/02/2013 00:00:00,,,,Accom;Tenancy;,TRUE
Existing,Visit,,Potterow,,,22/02/2013 00:00:00,,C Card;,,,FALSE
Existing,Email,GS Student,Potterow,UG,Home,22/02/2013 00:00:00,SAAS/SFE;,,,,FALSE
Existing,Phone,Staff,Potterow,,,22/02/2013 00:00:00,Discretionary Fund;,,,,FALSE
Existing,Phone,ECA,Potterow,Research,Int'l,22/02/2013 14:11:11,,,Complaint (Academic) ;,,FALSE
New,Phone,H'Rood Student,Potterow,UG,Home,22/02/2013 00:00:00,,,Misconduct;,,FALSE
New,Visit,GS Student,Potterow,UG,Int'l,22/02/2013 00:00:00,,,Academic Appeal;,,FALSE
Existing,Visit,GS Student,Potterow,UG,Int'l,22/02/2013 00:00:00,,,Progression;,,FALSE
New,Visit,,Potterow,,,22/02/2013 16:12:16,,,,Accom;Tenancy;,TRUE
Existing,Email,GS Student,Potterow,Research,EU,22/02/2013 00:00:00,,,Complaint (Academic) ;,,FALSE
New,Visit,,Potterow,UG,Home,22/02/2013 16:22:25,Discretionary Fund;,,,,TRUE
New,Visit,,Potterow,UG,Home,22/02/2013 16:22:25,Discretionary Fund;,,,,TRUE
New,Visit,,Potterow,UG,Home,22/02/2013 00:00:00,,Uni Info;,,,TRUE
New,Email,Parent/guardian of student ,Potterow,,Int'l,22/02/2013 00:00:00,,Uni Info;Employment;Immigration;,Academic other;,,TRUE
New,Email,,Potterow,UG,EU,22/02/2013 00:00:00,,Health;,,,TRUE
Existing,Visit,,Potterow,,EU,22/02/2013 00:00:00,,C Card;,,,TRUE
Existing,Visit,,Potterow,,EU,22/02/2013 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,,Home,22/02/2013 00:00:00,SAAS/SFE;,,,,TRUE
New,Visit,,Potterow,,EU,22/02/2013 00:00:00,,Uni Info;,,,TRUE
Existing,Email,GS Student,Potterow,Research,EU,22/02/2013 00:00:00,,,Complaint (Academic) ;,,FALSE
Existing,Email,GS Student,Potterow,Research,EU,25/02/2013 08:51:57,,,Complaint (Academic) ;,,FALSE
New,Email,GS Student,Potterow,PG Taught,EU,25/02/2013 09:14:49,,,Academic Appeal;,,FALSE
New,Email,Parent/guardian of student ,Potterow,UG,,25/02/2013 00:00:00,,,Academic other;,,FALSE
Existing,Email,,Potterow,UG,Home,25/02/2013 09:23:00,Discretionary Fund;,EUSA/TAP info ;,,Accom;,TRUE
